,is_holiday,temperature,weekday,hour,month_day,year,month,traffic_volume,weather_type,weather_description
15006,0,291.72,2,0,13,2013,8,618,2,7
15007,0,265.9,2,6,15,2014,4,5938,2,10
15008,0,266.89,1,14,26,2016,12,3921,7,12
15009,0,268.76,6,12,24,2012,11,4312,2,11
15010,0,289.56,3,0,12,2013,6,655,3,5
15011,0,291.12,1,14,2,2016,5,5044,3,5
15012,0,288.7,5,19,11,2014,4,3807,4,4
15013,0,290.2,3,2,17,2016,8,392,2,7
15014,0,286.04,1,10,27,2013,5,2238,5,6
15015,0,260.5,3,6,16,2013,1,4987,4,4
15016,0,255.91,1,12,23,2013,12,4769,1,8
15017,0,264.55,7,7,11,2016,12,811,1,8
15018,0,275.86,6,21,29,2014,3,2877,4,15
15019,0,292.48,4,21,5,2016,5,2983,2,7
15020,0,284.37,7,11,13,2016,3,3608,3,5
15021,0,291.22,7,17,9,2017,4,4165,7,12
15022,0,284.94,2,11,19,2016,4,5089,6,9
15023,0,276.793,6,22,18,2014,1,2794,8,27
15024,0,273.89,2,18,23,2013,4,4641,2,10
15025,0,268.68,4,19,24,2015,12,2134,6,14
15026,0,273.74,4,16,7,2016,1,6438,2,7
15027,0,291.12,5,23,11,2013,10,2943,1,1
15028,0,295.51,2,10,11,2015,8,4224,3,5
15029,0,288.39,5,5,29,2016,7,2623,2,11
15030,0,254.46,6,14,2,2013,2,4684,3,3
15031,0,255.58,2,5,4,2014,2,2636,3,3
15032,0,270.4,3,0,19,2014,2,527,5,6
15033,0,270.52,4,21,20,2012,12,2458,6,14
15034,0,0.0,7,3,2,2014,2,291,1,8
15035,0,293.25,1,21,20,2015,7,2583,1,1
15036,0,291.49,5,9,28,2015,8,5198,5,6
15037,0,280.66,5,13,13,2016,5,5368,3,5
15038,0,298.05,6,18,19,2014,7,4322,2,10
15039,0,270.42,3,6,18,2017,1,5422,3,5
15040,0,282.29,7,1,13,2016,3,999,5,6
15041,0,255.22,6,6,16,2016,1,1211,5,6
15042,0,278.44,5,16,8,2013,11,6662,2,10
15043,0,282.34,4,13,13,2017,4,5296,3,5
15044,0,300.06,6,19,4,2015,7,2621,3,5
15045,0,302.23,5,19,17,2015,7,3566,3,5
15046,0,297.45,6,22,11,2016,6,3360,5,6
15047,0,256.94,5,7,5,2016,2,6390,2,2
15048,0,279.96,6,7,12,2016,3,2444,4,4
15049,0,288.03,7,20,25,2016,9,2710,2,2
15050,0,293.6,2,21,30,2013,7,2657,9,17
15051,0,267.75,6,8,29,2014,3,3057,3,5
15052,0,301.94,5,13,28,2013,6,5602,2,7
15053,0,268.71,4,9,9,2017,3,5226,3,5
15054,0,284.49,3,5,15,2013,5,2764,5,6
15055,0,296.26,3,0,10,2013,7,779,3,5
15056,0,262.08,1,13,20,2014,1,4395,7,12
15057,0,276.793,1,22,6,2014,1,1065,4,4
15058,0,258.51,6,7,17,2016,12,1195,2,7
15059,0,289.81,5,23,9,2016,9,1739,3,3
15060,0,290.9,3,11,25,2013,9,4828,3,3
15061,0,292.65,4,5,7,2016,7,2649,1,1
15062,0,298.96,2,11,25,2013,6,5076,3,5
15063,0,279.61,5,3,7,2012,12,375,2,7
15064,0,274.15,2,16,22,2016,11,5266,1,1
15065,0,269.42,5,21,5,2016,2,3139,2,11
15066,0,290.83,3,2,15,2016,6,366,2,11
15067,0,275.27,5,0,20,2017,1,640,3,5
15068,0,286.38,7,22,2,2016,10,1468,2,7
15069,0,282.5,1,4,14,2016,3,942,2,2
15070,0,276.95,1,11,1,2017,5,4535,2,11
15071,0,271.84,1,7,17,2012,12,6520,1,8
15072,0,265.51,6,5,29,2012,12,619,6,14
15073,0,289.34,1,3,12,2015,10,282,1,8
15074,0,293.05,4,1,7,2016,7,392,2,10
15075,0,292.55,2,13,11,2013,6,4994,1,1
15076,0,296.49,4,15,17,2015,9,5724,1,1
15077,0,292.35,2,13,6,2015,10,4775,5,6
15078,0,268.55,3,11,19,2012,12,4999,3,5
15079,0,289.61,2,4,30,2015,6,911,5,6
15080,0,255.48,3,10,5,2014,2,4212,2,11
15081,0,285.54,3,14,11,2016,5,5329,3,5
15082,0,287.59,2,5,21,2015,7,3013,2,10
15083,0,260.35,6,12,10,2016,12,4884,1,16
15084,0,282.11,6,16,30,2013,3,4389,5,6
15085,0,291.36,1,3,2,2014,6,401,3,3
15086,0,293.46,5,2,28,2013,6,370,2,10
15087,0,280.08,6,21,10,2012,11,2853,3,5
15088,0,282.29,6,22,1,2017,4,3198,2,2
15089,0,266.63,6,3,9,2016,4,368,4,4
15090,0,266.06,6,11,21,2013,12,4302,1,1
15091,0,277.19,3,6,7,2015,10,6039,3,5
15092,0,259.17,6,7,1,2014,2,1986,3,5
15093,0,289.51,4,8,5,2013,9,6276,2,11
15094,0,268.77,5,6,8,2013,11,5638,1,1
15095,0,275.34,3,9,30,2016,11,4853,3,3
15096,0,298.6,4,12,31,2014,7,5694,2,7
15097,0,278.62,6,14,6,2013,4,4877,2,7
15098,0,277.17,4,1,22,2015,10,358,2,11
15099,0,288.03,2,2,4,2015,8,293,1,1
15100,0,291.72,7,10,28,2016,8,3853,2,7
15101,0,270.56,4,0,20,2012,12,641,2,2
15102,0,270.77,1,10,13,2014,1,4045,1,8
15103,0,276.48,6,12,27,2012,10,5975,7,12
15104,0,285.86,2,5,15,2014,7,3021,5,6
15105,0,281.22,3,16,18,2015,11,6341,5,6
15106,0,276.25,7,1,16,2012,12,704,3,5
15107,0,267.89,7,16,6,2013,1,3969,2,10
15108,0,282.01,2,21,15,2016,3,2458,2,11
15109,0,278.74,6,18,29,2014,3,4283,1,1
15110,0,288.48,4,18,3,2016,11,4717,1,8
15111,0,268.43,2,5,5,2016,1,2692,3,3
15112,0,294.06,1,20,29,2013,4,2883,1,1
15113,1,277.22,4,0,26,2015,11,833,5,6
15114,0,294.94,1,0,19,2016,9,757,2,7
15115,0,262.44,5,6,22,2013,11,5548,2,7
15116,0,289.36,6,3,10,2013,8,463,2,11
15117,0,286.2,5,22,18,2015,9,2490,7,12
15118,0,270.15,1,3,27,2017,2,307,2,11
15119,0,284.81,1,11,7,2014,4,4647,3,3
15120,0,266.61,3,13,29,2014,1,4750,2,10
15121,0,286.8,5,19,25,2013,10,4313,2,11
15122,0,292.02,6,9,24,2013,8,4258,5,6
15123,0,291.3,3,2,15,2015,7,356,3,5
15124,0,296.97,1,17,2,2014,6,6282,2,10
15125,0,298.1,5,22,14,2015,8,2560,2,11
15126,0,296.44,5,16,2,2016,9,5411,1,1
15127,0,294.08,6,17,8,2017,4,4097,2,7
15128,0,292.19,4,22,5,2014,6,2245,3,5
15129,0,272.02,7,15,20,2016,11,3613,2,11
15130,0,289.57,6,2,3,2013,8,550,3,5
15131,0,274.22,1,3,23,2017,1,339,8,13
15132,0,274.07,2,18,18,2014,3,4315,2,2
15133,0,283.35,5,8,7,2013,6,5620,3,5
15134,0,282.58,5,16,26,2013,4,6610,6,14
15135,0,274.59,3,13,23,2016,11,4613,5,6
15136,0,296.48,3,14,9,2013,10,5507,2,10
15137,0,291.19,4,21,24,2015,9,2588,4,4
15138,0,289.81,4,2,22,2016,9,218,7,12
15139,0,292.42,4,22,16,2015,7,2187,6,14
15140,0,287.45,7,8,21,2016,8,1755,2,7
15141,0,271.09,7,3,5,2017,2,526,1,1
15142,0,266.9,3,18,20,2013,3,4529,3,5
15143,0,273.14,5,11,7,2014,3,4912,4,15
15144,0,296.81,3,15,16,2014,7,6011,3,5
15145,0,285.43,1,23,19,2015,10,904,1,1
15146,0,290.84,6,14,6,2017,5,4908,2,7
15147,0,292.38,1,8,5,2016,9,1752,7,12
15148,0,293.43,4,10,2,2015,7,4258,1,1
15149,0,275.42,3,13,16,2015,12,4939,6,14
15150,0,277.53,5,7,26,2012,10,6499,3,5
15151,0,271.57,5,2,7,2017,4,382,3,5
15152,0,263.22,3,22,13,2016,1,1587,8,22
15153,0,261.22,6,1,11,2017,3,1107,4,15
15154,0,292.46,5,8,8,2016,7,4956,3,5
15155,0,264.09,4,3,31,2015,12,358,5,6
15156,0,297.811,3,20,18,2013,9,3216,2,2
15157,0,273.98,5,8,16,2015,10,5024,9,17
15158,0,298.79,2,11,2,2013,7,5031,2,2
15159,0,294.68,2,11,6,2016,9,4335,2,10
15160,0,278.2,3,18,23,2014,4,4264,3,5
15161,0,295.33,2,8,14,2015,7,5324,5,6
15162,0,269.55,6,8,5,2014,4,2974,5,6
15163,0,283.79,3,6,20,2016,4,6100,2,11
15164,0,295.68,2,16,30,2013,4,6725,3,5
15165,0,269.93,7,4,9,2012,12,291,2,2
15166,0,284.85,1,23,26,2016,9,845,2,11
15167,0,286.41,5,10,18,2015,9,4601,2,2
15168,0,295.55,6,15,23,2016,7,3,3,5
15169,0,273.68,3,2,9,2015,12,262,6,9
15170,0,289.37,6,20,20,2016,8,2934,1,1
15171,0,296.05,2,9,25,2013,6,5473,3,5
15172,0,277.29900000000004,7,19,30,2016,10,2973,1,1
15173,0,294.69,2,21,23,2016,8,2298,3,5
15174,0,267.27,5,6,10,2017,2,5684,2,10
15175,0,259.95,5,7,28,2012,12,4353,5,6
15176,0,251.95,7,0,10,2016,1,1107,2,11
15177,0,272.86,3,2,24,2013,4,276,2,10
15178,0,292.07,3,6,16,2015,9,5905,2,11
15179,0,272.55,5,7,2,2016,12,6181,4,20
15180,0,283.8,5,12,29,2016,4,5736,2,11
15181,0,275.21,5,3,1,2016,4,378,2,7
15182,0,284.75,4,9,8,2014,5,5048,2,11
15183,0,272.48,4,18,29,2012,11,4522,1,8
15184,0,280.87,7,0,27,2014,4,1062,4,4
15185,0,298.33,5,19,7,2015,8,3974,4,0
15186,0,254.91,7,6,9,2014,2,713,2,7
15187,0,253.09,3,10,11,2013,12,4431,4,4
15188,0,274.48,6,1,5,2016,3,710,7,12
15189,0,272.08,1,6,28,2016,3,5429,3,5
15190,0,298.5,5,20,27,2013,9,3301,9,17
15191,0,274.59,1,1,11,2013,3,362,5,6
15192,0,299.82,7,21,20,2014,7,2657,2,7
15193,0,268.69,5,9,27,2013,12,3734,1,1
15194,0,276.63,2,20,22,2016,3,2993,2,2
15195,0,270.77,2,16,12,2013,11,6753,1,1
15196,0,273.58,1,5,22,2013,4,2617,4,20
15197,0,296.5,3,16,19,2013,6,6708,1,8
15198,0,279.5,1,9,7,2014,4,5192,5,6
15199,0,290.35,2,0,21,2015,7,656,3,5
15200,0,267.15,7,13,12,2017,3,4610,2,10
15201,0,288.14,6,5,17,2013,8,881,3,5
15202,0,281.915,5,3,28,2016,10,380,5,6
15203,0,292.52,4,21,16,2015,7,2724,2,10
15204,0,289.25,6,5,1,2015,8,778,3,5
15205,0,293.0,4,23,9,2015,7,1474,3,3
15206,0,287.1,2,18,1,2016,11,4563,3,5
15207,0,276.53,3,22,14,2012,11,2044,2,11
15208,0,282.8,3,8,4,2016,5,6446,5,6
15209,0,279.75,1,0,28,2016,11,454,1,1
15210,0,276.16,7,20,3,2016,4,2884,2,11
15211,0,264.7,1,8,24,2014,3,5609,5,6
15212,0,266.08,4,10,14,2016,1,4297,5,6
15213,0,271.63,7,2,14,2013,4,690,2,10
15214,0,264.53,7,7,24,2013,3,1180,4,15
15215,0,281.94,5,15,19,2012,10,5849,2,7
15216,0,266.22,2,23,6,2016,12,2196,3,5
15217,0,283.62,2,23,25,2017,4,1034,2,7
15218,0,273.86,2,5,31,2017,1,2786,2,11
15219,0,287.01,4,20,6,2013,6,3143,3,5
15220,0,301.05,4,14,30,2015,7,5416,6,14
15221,0,294.04,7,22,8,2013,9,2327,3,5
15222,0,269.22,3,8,28,2016,12,4423,2,2
15223,0,293.32,1,20,12,2016,9,2263,2,10
15224,0,275.68,2,12,20,2016,12,5057,3,5
15225,0,268.78,3,15,12,2014,2,5822,4,15
15226,0,266.48,7,19,5,2017,2,2121,2,10
15227,0,274.94,7,8,16,2012,12,1616,4,20
15228,0,289.33,1,2,14,2015,9,246,2,7
15229,0,271.89,1,12,30,2017,1,4329,2,11
15230,0,264.03,2,15,10,2017,1,4454,3,5
15231,0,262.12,7,16,2,2014,2,4295,2,10
15232,0,296.15,3,17,2,2014,7,6164,1,1
15233,0,286.55,1,2,5,2013,8,321,8,24
15234,0,281.43,3,1,28,2015,10,339,2,2
15235,0,279.925,3,15,26,2016,10,4756,5,6
15236,0,292.62,3,14,17,2017,5,5185,7,12
15237,0,275.62,7,10,26,2017,3,3584,1,1
15238,0,262.35,3,5,17,2016,2,2741,2,10
15239,0,273.58,6,10,30,2016,1,4379,3,5
15240,0,288.72,6,14,11,2013,5,3391,2,7
15241,0,261.58,4,6,4,2016,2,5525,2,10
15242,0,294.02,1,19,6,2015,7,3040,5,6
15243,0,272.94,3,5,30,2013,1,2608,2,7
15244,0,280.29,1,6,24,2017,4,5772,4,15
15245,0,292.01,4,15,29,2016,9,5263,7,12
15246,0,276.23,6,8,5,2016,11,2754,3,5
15247,0,276.82,6,16,19,2016,3,6371,2,7
15248,0,271.37,7,23,10,2013,2,723,3,3
15249,0,292.78,7,22,30,2013,6,2131,1,1
15250,0,267.15,6,18,31,2016,12,3816,1,1
15251,0,258.44,3,8,22,2014,1,5120,3,3
15252,0,278.04,7,7,6,2014,4,1095,2,10
15253,0,278.68,5,3,11,2014,4,430,5,6
15254,0,264.28,7,1,29,2015,11,707,2,10
15255,0,289.88,2,12,30,2013,4,5082,4,15
15256,0,287.82,4,16,6,2013,6,6744,2,7
15257,0,263.15,2,8,1,2016,3,5959,3,5
15258,0,287.65,5,18,7,2017,4,4984,2,7
15259,0,280.151,3,0,26,2016,10,467,2,2
15260,0,271.02,3,5,1,2017,3,2278,2,11
15261,0,294.05,5,0,19,2016,8,922,3,5
15262,0,284.42,1,7,27,2013,5,943,6,14
15263,0,286.58,3,7,8,2015,7,5919,1,8
15264,0,260.91,2,8,25,2014,3,5702,2,11
15265,0,283.88,7,1,28,2013,4,819,7,12
15266,0,272.15,2,9,17,2017,1,4778,3,5
15267,0,273.04,5,12,14,2012,12,5480,3,5
15268,0,269.8,6,20,15,2014,3,3003,3,5
15269,0,274.88,5,2,17,2017,3,327,4,4
15270,0,276.89,4,14,19,2017,1,5156,3,5
15271,0,272.75,7,5,28,2012,10,453,2,7
15272,0,273.78,1,4,1,2013,4,765,3,5
15273,0,267.95,6,6,2,2013,3,1269,1,1
15274,0,274.44,2,4,16,2013,4,748,1,1
15275,0,260.25,2,15,24,2013,12,4145,2,7
15276,0,294.07,4,11,30,2016,6,4175,2,11
15277,0,276.955,6,2,22,2016,10,745,1,1
15278,0,290.45,2,14,6,2014,5,5280,1,1
15279,0,263.39,4,1,26,2013,12,326,5,6
15280,0,296.68,6,13,12,2014,7,4373,2,10
15281,0,265.49,4,5,2,2017,3,2751,5,6
15282,0,263.62,1,3,8,2016,2,315,4,4
15283,0,290.82,5,12,27,2016,5,5181,1,1
15284,0,293.36,5,6,12,2016,8,5232,1,1
15285,0,258.96,1,14,12,2016,12,4680,3,5
15286,0,292.17,6,9,22,2013,6,2803,3,3
15287,0,265.33,4,15,3,2013,1,5297,2,7
15288,0,284.07,3,7,21,2015,10,5492,2,11
15289,0,292.48,7,0,13,2014,7,1489,5,6
15290,0,302.46,4,15,27,2013,6,6112,4,4
15291,0,261.69,7,19,22,2013,12,2471,2,10
15292,0,299.72,7,13,19,2015,7,4929,2,10
15293,0,279.95,1,10,20,2017,3,4159,6,14
15294,0,292.0,7,4,16,2013,6,335,5,6
15295,0,296.62,5,5,30,2013,8,2858,6,14
15296,0,273.48,7,21,6,2015,12,1834,2,10
15297,0,265.62,6,4,29,2012,12,399,3,5
15298,0,273.15,2,12,17,2017,1,4416,5,6
15299,0,289.96,2,8,16,2017,5,5490,3,3
15300,0,296.4,7,17,9,2015,8,4247,3,5
15301,0,291.613,5,22,14,2016,10,2481,2,10
15302,0,286.56,4,6,17,2014,7,5907,2,7
15303,0,279.09,2,15,28,2017,2,5912,2,2
15304,0,296.47,4,19,1,2013,8,3782,4,4
15305,0,298.25,2,11,23,2013,7,4932,1,8
15306,0,281.39,4,21,17,2013,10,2688,2,2
15307,0,295.8,4,20,23,2016,6,3346,2,10
15308,0,292.55,7,0,28,2015,6,1447,2,11
15309,0,294.79,4,10,16,2015,7,4338,2,10
15310,0,294.91,4,15,6,2015,8,5570,5,6
15311,0,296.22,4,22,29,2013,8,2150,6,14
15312,0,265.41,2,0,8,2013,1,489,2,11
15313,0,263.28,5,17,14,2014,2,6160,2,11
15314,0,286.86,3,21,20,2016,4,2833,3,5
15315,0,271.3,1,17,17,2014,2,4282,2,10
15316,0,293.55,2,13,27,2014,5,5001,2,10
15317,0,284.26,4,19,15,2015,10,3469,4,15
15318,0,285.72,3,9,17,2012,10,5403,2,7
15319,0,293.22,1,17,24,2017,4,6046,3,5
15320,0,281.96,4,7,12,2016,5,6722,1,1
15321,0,288.77,2,12,6,2014,5,4776,4,20
15322,0,295.55,1,16,27,2016,6,5832,5,6
15323,0,275.43,3,8,9,2016,3,6115,2,10
15324,0,295.37,1,14,17,2015,8,5196,2,11
15325,0,275.72,3,1,6,2016,4,388,1,1
15326,0,290.01,2,23,4,2013,6,1236,3,5
15327,0,275.216,6,22,8,2016,10,4016,5,6
15328,0,286.9,4,21,8,2014,5,2714,9,17
15329,0,297.26,7,21,6,2015,9,2725,4,4
15330,0,292.68,4,19,16,2015,7,3338,2,11
15331,0,296.6,6,19,13,2016,8,3782,8,13
15332,0,275.96,7,9,6,2015,12,3163,1,1
15333,0,288.23,3,10,19,2015,8,4458,3,5
15334,0,291.26,1,7,25,2016,7,5779,2,10
15335,0,269.2,4,15,24,2015,12,4812,2,2
15336,0,285.29,4,16,25,2012,10,6473,3,5
15337,0,256.33,1,11,12,2016,12,4321,3,5
15338,0,293.18,2,16,21,2013,5,6768,3,5
15339,0,295.48,2,20,11,2013,6,2940,2,7
15340,0,254.09,4,6,11,2016,2,5292,2,7
15341,0,284.63,4,4,10,2013,10,856,2,10
15342,0,271.88,6,1,13,2013,4,707,2,10
15343,0,298.04,5,19,4,2014,7,2559,2,10
15344,0,284.48,7,12,6,2016,3,4443,2,7
15345,0,296.1,5,22,17,2016,6,2807,1,8
15346,0,277.34,7,6,31,2013,3,650,6,9
15347,0,278.07,5,8,13,2016,5,5340,2,10
15348,0,290.95,3,21,31,2016,8,2270,2,7
15349,0,263.44,5,23,4,2013,1,1517,9,17
15350,0,288.08,6,23,20,2016,8,2338,3,5
15351,0,265.92,5,20,28,2012,12,2637,1,1
15352,0,279.56,3,18,17,2013,4,4542,6,14
15353,0,265.7,3,16,26,2014,2,5783,7,12
15354,0,295.44,4,15,20,2015,8,5917,3,5
15355,0,248.15,2,8,21,2014,1,5710,2,10
15356,0,302.09,5,19,24,2015,7,3960,2,7
15357,0,279.925,3,16,26,2016,10,6171,6,9
15358,0,274.21,2,0,3,2013,12,494,2,10
15359,0,251.64,3,8,1,2014,1,993,2,7
15360,0,294.69,5,21,5,2017,5,3635,2,7
15361,0,282.65,7,4,11,2014,5,265,2,10
15362,0,273.5,2,18,22,2015,12,4181,3,5
15363,0,248.48,1,6,30,2013,12,4596,2,10
15364,0,295.6,1,10,1,2013,7,4669,2,10
15365,0,287.97,6,20,1,2017,4,3275,5,6
15366,0,294.39,6,5,31,2014,5,901,3,5
15367,0,267.25,4,17,28,2013,11,3235,3,5
15368,0,290.08,3,3,17,2017,5,341,3,5
15369,0,280.23,4,9,15,2014,5,5670,2,7
15370,0,277.29,7,16,12,2014,1,3946,1,8
15371,0,297.11,2,10,2,2013,7,4597,5,6
15372,0,265.88,7,11,11,2016,12,2611,2,7
15373,0,284.69,5,2,7,2013,6,321,4,4
15374,0,298.4,3,14,29,2016,6,4772,2,10
15375,0,268.039,4,4,16,2017,2,933,2,7
15376,0,292.39,5,23,8,2016,7,1856,3,5
15377,0,282.07,7,5,8,2014,6,639,1,1
15378,0,302.38,7,18,26,2015,7,3642,3,5
15379,0,293.06,1,18,28,2015,9,4171,5,6
15380,0,274.28,2,15,22,2016,11,4686,2,10
15381,0,277.71,4,22,2,2013,5,1882,2,11
15382,0,296.24,2,2,2,2016,8,424,5,6
15383,0,293.57,5,9,17,2015,7,4741,3,5
15384,0,255.48,2,12,7,2014,1,4023,3,5
15385,0,278.89,3,10,22,2017,2,4215,3,5
15386,0,261.72,5,18,16,2016,12,2344,3,3
15387,0,292.94,3,13,31,2013,7,5349,8,21
15388,0,273.79,7,23,20,2016,3,992,2,10
15389,0,293.1,2,18,2,2012,10,4770,1,1
15390,0,274.5,1,11,21,2013,10,4403,2,10
15391,0,286.87,1,17,14,2016,3,6372,2,10
15392,0,293.74,7,20,1,2014,6,2766,2,10
15393,0,295.42,5,13,8,2016,7,4593,2,2
15394,0,269.98,5,20,1,2013,3,3382,3,5
15395,0,292.57,6,13,4,2016,6,4968,2,7
15396,0,280.09,1,12,10,2017,4,4605,2,10
15397,0,294.01,5,4,22,2016,7,890,4,4
15398,0,275.78,7,4,5,2017,3,491,2,7
15399,0,279.54,5,3,26,2012,10,380,2,7
15400,0,294.72,6,18,31,2014,5,3881,1,8
15401,0,273.03,6,3,17,2015,10,360,3,5
15402,0,273.72,7,2,25,2016,12,348,3,3
15403,0,275.65,7,4,28,2016,2,394,3,5
15404,0,289.43,5,23,5,2017,5,2042,3,5
15405,0,290.0,6,4,1,2013,6,421,2,10
15406,0,277.55,5,16,17,2017,3,6691,2,7
15407,0,304.49,1,15,8,2013,7,5668,3,5
15408,0,292.31,6,21,10,2013,8,3460,1,1
15409,0,277.71,4,23,28,2016,4,1309,5,6
15410,0,283.16,5,18,18,2014,4,4508,3,5
15411,0,286.4,3,18,22,2013,5,4442,1,16
15412,0,278.68,5,14,7,2012,12,5918,2,10
15413,0,260.55,2,13,4,2014,2,4828,8,13
15414,0,295.09,7,19,20,2014,4,4301,1,1
15415,0,300.88,7,16,24,2016,7,44,7,12
15416,0,248.22,1,4,11,2016,1,830,3,5
15417,0,266.68,6,11,29,2012,12,3583,2,10
15418,0,274.56,2,6,3,2013,12,5551,5,6
15419,0,296.13,6,2,7,2013,9,560,3,5
15420,0,295.57,3,13,16,2014,7,5168,2,7
15421,0,257.53,3,16,5,2014,2,6393,2,10
15422,0,297.57,7,13,21,2013,7,4263,3,5
15423,0,273.46,2,3,15,2016,11,323,1,1
15424,0,281.85,2,8,23,2012,10,5790,5,6
15425,0,259.1,4,2,7,2013,2,372,1,1
15426,0,285.29,4,3,21,2016,4,338,5,6
15427,0,296.99,3,20,23,2014,7,3135,4,15
15428,0,287.15,6,21,14,2013,9,2894,3,3
15429,0,295.15,2,18,25,2015,8,4578,2,7
15430,0,288.53,2,16,9,2012,10,6349,2,7
15431,0,280.76,4,21,3,2016,11,2443,5,6
15432,0,282.85,1,21,7,2013,10,2381,3,5
15433,0,274.49,5,13,18,2016,3,5490,1,29
15434,0,298.0,7,11,31,2016,7,1825,5,6
15435,0,281.42,7,8,16,2017,4,1836,8,23
15436,0,277.36,6,14,12,2015,12,4942,1,8
15437,0,275.75,6,17,21,2017,1,4268,4,4
15438,0,258.24,3,7,22,2014,1,4802,3,3
15439,0,274.02,3,1,23,2016,11,321,2,10
15440,0,276.29,4,5,8,2012,11,2681,4,4
15441,0,297.26,3,19,8,2016,6,3725,3,5
15442,0,285.88,2,10,7,2013,5,4657,1,1
15443,0,289.35,7,8,28,2016,8,2609,2,10
15444,0,291.75,3,12,17,2017,5,4990,4,4
15445,0,272.71,1,15,2,2017,1,3762,3,5
15446,0,288.99,4,2,24,2014,7,349,3,5
15447,0,259.26,3,1,18,2013,12,417,8,13
15448,0,267.2,7,21,24,2013,2,1837,3,3
15449,0,307.66,3,18,15,2013,5,4858,1,16
15450,0,291.14,4,6,24,2015,9,5377,2,2
15451,0,285.36,6,16,26,2014,4,3326,1,8
15452,0,263.24,4,4,31,2015,12,667,6,9
15453,0,290.05,3,17,30,2015,9,6224,3,3
15454,0,256.45,5,20,31,2014,1,2930,1,1
15455,0,281.15,1,6,8,2017,5,5839,2,10
15456,0,250.56,5,8,13,2017,1,5549,2,10
15457,0,273.51,3,17,9,2013,1,6139,8,13
15458,0,292.98,1,9,3,2015,8,4773,3,5
15459,0,271.35,2,5,19,2013,2,2638,3,5
15460,0,282.86,2,13,8,2014,4,4968,4,4
15461,0,273.46,6,12,16,2013,3,4815,2,7
15462,0,274.52,7,1,2,2012,12,825,2,2
15463,0,270.09,1,19,18,2013,3,2661,1,8
15464,0,259.86,7,5,23,2014,3,435,2,7
15465,0,278.09,5,6,12,2017,5,5752,5,6
15466,0,294.28,6,18,8,2017,4,4312,6,14
15467,0,296.14,4,13,3,2014,7,5779,3,5
15468,0,272.89,1,14,4,2013,3,4630,2,10
15469,0,273.81,5,23,29,2016,1,1622,4,15
15470,0,277.22,3,23,22,2017,2,1276,2,10
15471,0,286.93,4,5,9,2013,5,2737,3,5
15472,0,273.79,2,7,11,2017,4,6622,4,4
15473,0,287.59,7,5,3,2016,7,590,2,10
15474,0,300.46,5,20,17,2015,7,3160,3,5
15475,0,273.59,1,17,11,2013,2,5789,3,5
15476,0,291.32,4,2,13,2013,6,328,2,11
15477,0,264.57,3,1,2,2016,3,477,2,10
15478,0,268.4,6,6,5,2014,4,1284,2,2
15479,0,296.78,6,20,15,2013,6,2835,3,3
15480,0,280.1,1,6,17,2017,4,5558,2,10
15481,0,274.38,3,18,6,2013,11,4818,3,5
15482,0,292.89,6,16,15,2017,4,4497,3,5
15483,0,290.39,6,8,15,2013,6,2685,2,7
15484,0,278.94,7,6,8,2016,5,1037,4,4
15485,0,296.5,3,11,15,2015,7,4373,1,1
15486,0,275.26,7,10,16,2012,12,3021,4,20
15487,0,280.47,5,3,12,2017,5,449,8,13
15488,0,270.12,2,0,14,2014,1,433,3,5
15489,0,302.46,3,14,15,2013,5,5409,3,5
15490,0,272.51,3,8,21,2012,11,5413,1,16
15491,0,294.78,6,3,13,2013,7,395,1,16
15492,0,266.93,1,12,26,2016,12,3374,3,5
15493,0,291.3,4,11,14,2016,4,5267,3,5
15494,0,294.51,3,9,22,2015,7,4834,2,7
15495,0,294.15,4,8,19,2013,9,6300,1,16
15496,0,288.67,7,1,23,2015,8,936,4,4
15497,0,255.29,7,13,2,2014,3,4106,5,6
15498,0,297.888,2,10,19,2016,7,4066,7,12
15499,0,262.59,2,23,7,2017,2,954,3,3
15500,0,262.23,2,14,11,2012,12,4890,2,10
15501,0,297.92,7,20,3,2014,8,3298,2,10
15502,0,296.15,5,19,16,2013,8,3618,6,9
15503,0,256.33,1,11,12,2016,12,4321,6,14
15504,0,295.39,4,14,6,2015,8,5410,3,3
15505,0,270.84,1,9,18,2013,11,5093,2,10
15506,0,294.06,2,11,30,2013,7,5025,2,2
15507,0,271.88,2,13,1,2014,4,4905,3,3
15508,0,283.48,1,19,3,2017,4,3048,3,5
15509,0,286.16,3,5,19,2013,6,2951,5,6
15510,0,299.4,3,17,15,2015,7,6128,2,10
15511,0,278.84,6,2,9,2013,11,509,2,11
15512,0,272.0,1,11,11,2013,2,3959,4,4
15513,0,292.59,1,8,20,2016,6,5886,6,14
15514,0,282.6,5,1,12,2017,5,846,2,10
15515,0,281.04,4,4,23,2013,5,834,5,6
15516,0,266.96,5,18,3,2017,2,5017,2,2
15517,0,278.3,7,12,13,2014,4,4388,2,7
15518,0,288.6,6,20,1,2016,10,2937,2,11
15519,0,288.75,6,7,15,2013,6,2036,1,8
15520,0,291.57,6,12,27,2013,7,4414,3,3
15521,0,299.13,6,13,26,2014,7,4798,4,4
15522,0,271.63,2,8,19,2013,2,6008,3,5
15523,0,271.4,1,14,12,2012,11,4619,1,1
15524,0,291.36,2,7,25,2013,6,6483,5,6
15525,0,272.41,1,12,10,2012,12,3866,2,11
15526,0,293.49,2,0,30,2016,8,543,1,8
